id_ords,data_provider,country,fault_type_id,fault_type,product_category,brand,repair_status,year_of_manufacture,product_age,event_date,repair_barrier_if_end_of_life,problem
rcint_9716,Repair Café International,NLD,11,Internal damage,Vacuum,Electrolux,End of life,,,2018-09-29,,Weinig zuigkracht. Lager is niet meer goed. 
rcint_972,Repair Café International,NLD,15,Power/battery,Vacuum,Kärcher,End of life,,,2017-05-06,,Opladen?. 
rcint_9758,Repair Café International,NLD,5,Cable/cord,Vacuum,Nilfisk,End of life,2000,18.0,2018-09-29,,Snoer rolt niet meer op. Defecte veer. 
rcint_9760,Repair Café International,NLD,2,Blockage,Vacuum,Sauber,Fixed,2000,18.0,2018-09-29,,Zuigt niet meer. Filter. Filter schoon gemaakt. 
rcint_979,Repair Café International,NLD,12,Liquid damage,Vacuum,AEG,End of life,2013,4.0,2017-05-06,,water. Stopte plotseling. 
rcint_9844,Repair Café International,NLD,15,Power/battery,Vacuum,Tomado,Repairable,,,2018-09-29,,"doet niets meer. batterij defect. accupack vervangen, via Ebay. "
rcint_9852,Repair Café International,NLD,13,Motor,Vacuum,Electrolux,End of life,2011,7.0,2018-09-29,,ging stinken. motor. 
rcint_9891,Repair Café International,USA,3,Brush,Vacuum,Miele,Fixed,1995,23.0,2018-09-29,,Noisy. Brush head needs lube. Lubricated it. 
rcint_9897,Repair Café International,USA,11,Internal damage,Vacuum,Unknown,End of life,2014,4.0,2018-09-29,,No heat/does not seal. Electrical component that supplies current to heater has failed. 
rcint_9907,Repair Café International,USA,2,Blockage,Vacuum,Rotator,Fixed,2014,4.0,2018-09-29,,No suction. Dirt clogged. Cleaned it out. 
rcint_9912,Repair Café International,NLD,12,Liquid damage,Vacuum,iRobot,End of life,2012,6.0,2018-10-04,,kortsluiting gehad - in het water gelegen. printplaat verbrand. 
rcint_9913,Repair Café International,NLD,9,Filter,Vacuum,Sauber,Fixed,2010,8.0,2018-10-04,,zuigt slecht. vervuild. filters gereinigd. 
rcint_9932,Repair Café International,NLD,25,Poor data,Vacuum,Tomado,End of life,,,2018-10-04,,doet het niet. 
rcint_9936,Repair Café International,NLD,13,Motor,Vacuum,Philips,End of life,2010,8.0,2018-10-05,,Maakt apart geluid. Kogellagermotor ligt uit elkaar. 
rcint_9940,Repair Café International,NLD,13,Motor,Vacuum,Miele,End of life,2010,8.0,2018-10-05,,"Doet niets. Motor werkt wel, maar maakt heel veel lawaai. "
rcint_9948,Repair Café International,NLD,5,Cable/cord,Vacuum,AEG,Fixed,,,2018-10-05,,doet het niet meer. snoer/stekker kapot. snoer ingekort + nieuwe stekker gemonteerd. 
rcint_9959,Repair Café International,NLD,15,Power/battery,Vacuum,Unknown,End of life,,,2018-10-05,,doet het niet meer. batterij pack dood. 
rcint_9981,Repair Café International,NLD,16,Wheels/rollers,Vacuum,Philips,Fixed,2016,2.0,2018-10-06,,aandrijving wasrollers defect. mechanica moet gesmeerd worden. gesmeerd. 
rcint_9986,Repair Café International,NLD,15,Power/battery,Vacuum,Electrolux,Repairable,2017,1.0,2018-10-06,,oplader kapot. accu defect. koop 4 nieuwe accu's. 
rcwales_1004,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Unknown,Unknown,,,2018-09-01,,Vacuum Electrical Item
rcwales_1011,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Unknown,Fixed,,,2018-09-01,,Miele Vaccuum cleaner 
rcwales_1017,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Unknown,End of life,,,2018-09-01,,Electrical fault in our Dyson Electrical Item
rcwales_1029,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Unknown,Unknown,,,2018-10-01,,Dyson Cuts out but the battery is charged
rcwales_1051,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Unknown,Repairable,,,2018-11-01,,Hoover Lack of suction
rcwales_1066,Repair Cafe Wales,GBR,3,Brush,Vacuum,Dyson,Fixed,,,2018-11-01,,Dyson cordless hoover Brush head stopped rotating
rcwales_1072,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Dyson,End of life,,,2018-11-01,,Hoover- Dyson Not engaging
rcwales_1085,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Oreu,Fixed,,,2019-05-01,,Vacuum Does not work when switched on
rcwales_109,Repair Cafe Wales,GBR,11,Internal damage,Vacuum,Unknown,Fixed,,,2017-08-01,,vacuum cleaner loose wire
rcwales_1097,Repair Cafe Wales,GBR,4,Button/switch,Vacuum,Miele,Repairable,,,2019-05-01,,Vacuum Outer on/off froot switch not working
rcwales_110,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Unknown,Fixed,,,2017-08-01,,vacuum cleaner cuts out when used
rcwales_1100,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Vax,End of life,,,2019-05-01,,Vacuum No power
rcwales_1101,Repair Cafe Wales,GBR,9,Filter,Vacuum,Dyson Upright,Repairable,,,2019-05-01,,Vacuum Roller ball on the brush unit - the filter unit spits & then knocks as it is pushed
rcwales_1105,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Dyson Upright,Fixed,,,2019-05-01,,Vacuum Doesn't suck
rcwales_1114,Repair Cafe Wales,GBR,4,Button/switch,Vacuum,Miele,Fixed,,,2019-05-01,,Vacuum On button broken - won't turn on or off
rcwales_1118,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Unknown,End of life,,,2019-06-01,,Vacuum Stopped working
rcwales_1143,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Electrolux,End of life,,,2019-10-01,,Vacuum Doesn't pick up
rcwales_1144,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Miele,End of life,,,2019-10-01,,"Hoover Stopped working, electrical issue"
rcwales_1231,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Sony,Unknown,,,2019-03-01,,var Does not come on
rcwales_1243,Repair Cafe Wales,GBR,10,Hose/tube/pipe,Vacuum,Dyson,Unknown,,,2019-03-01,,vacuum cleaner extraction tube dodgy
rcwales_128,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Unknown,Fixed,,,2017-08-01,,Hoover Loss of suction and strange noise
rcwales_130,Repair Cafe Wales,GBR,14,Overheating,Vacuum,Unknown,Fixed,,,2017-08-01,,Hoover Machine over-heating and turning itself off
rcwales_1327,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Unknown,Fixed,,,2019-06-01,,vacuum cleaner does not power up
rcwales_133,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Unknown,Fixed,,,2017-08-01,,Vacuum Hoover Poor Suction!
rcwales_134,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Unknown,Fixed,,,2017-08-01,,Hoover Loud noise / poor suction
rcwales_1366,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Unknown,End of life,,,2019-10-01,,hoover not working
rcwales_1406,Repair Cafe Wales,GBR,3,Brush,Vacuum,Unknown,Repairable,,,2019-12-01,,vacuum cleaner Brushes will not rotate
rcwales_1486,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Dyson,Fixed,,,2019-11-01,,vacuum cleaner 
rcwales_1547,Repair Cafe Wales,GBR,16,Wheels/rollers,Vacuum,Dyson,Repairable,,,2019-02-01,,Dyson DC24 Vacuums okay but roller not working
rcwales_1552,Repair Cafe Wales,GBR,11,Internal damage,Vacuum,Hoover,End of life,,,2019-03-01,,Vacuum Cleaner Electrical Fault
rcwales_1555,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Unknown,End of life,,,2019-03-01,,Car Vacuum Cleaner Power Supply
rcwales_1582,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Unknown,Fixed,,,2019-04-01,,Hoover Shirts off
rcwales_1601,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Heam,Repairable,,,2019-04-01,,Heam hoover 
rcwales_163,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Unknown,Fixed,,,2017-09-01,,Vacuum cleaner Electric lead not working
rcwales_1644,Repair Cafe Wales,GBR,10,Hose/tube/pipe,Vacuum,Unknown,Fixed,,,2019-06-01,,Hoover tubing end not fitting in properly 
rcwales_1647,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Dyson,Unknown,,,2019-06-01,,"Dyson, not working "
rcwales_1656,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Unknown,Repairable,,,2019-06-01,,Hoover not working 
rcwales_1660,Repair Cafe Wales,GBR,11,Internal damage,Vacuum,Unknown,Fixed,,,2019-07-01,,vacuum cleaner Electrical
rcwales_1662,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Dyson,Fixed,,,2019-07-01,,vacuum cleaner not enough suction
rcwales_1689,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Panasonic,Fixed,,,2019-09-01,,vacuum cleaner stopped working
rcwales_1712,Repair Cafe Wales,GBR,6,Display/LED,Vacuum,Unknown,Fixed,,,2019-09-01,,vacuum cleaner blockage light on
rcwales_1730,Repair Cafe Wales,GBR,8,External damage,Vacuum,Vax,Fixed,,,2019-10-01,,vacuum cleaner hoover head doesn't turn
rcwales_1739,Repair Cafe Wales,GBR,5,Cable/cord,Vacuum,Unknown,Fixed,,,2019-10-01,,vacuum cleaner needs new wire
rcwales_1754,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Pifco,Fixed,,,2019-10-01,,hand held hoover not picking up
rcwales_1761,Repair Cafe Wales,GBR,3,Brush,Vacuum,Dyson,Fixed,,,2019-10-01,,vacuum cleaner brush does't turn
rcwales_1808,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Dyson,Fixed,,,2019-10-01,,Dyson Hoover goes on and off and doesnâ€™t pick up
rcwales_1814,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Unknown,End of life,,,2019-11-01,,henry vacuum not working
rcwales_1818,Repair Cafe Wales,GBR,16,Wheels/rollers,Vacuum,Dyson,End of life,,,2019-11-01,,Dyson Hoover roller doesnâ€™t roll
rcwales_1851,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Dyson,Repairable,,,2019-09-01,,Dyson hoover doesn't hold charge
rcwales_1968,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Vax,Fixed,,,2019-11-01,,vax hoover keeps cutting out
rcwales_1973,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Unknown,End of life,,,2019-11-01,,Vacuum not working
rcwales_2013,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Dyson,Fixed,,,2019-11-01,,Dyson hoover low suction
rcwales_2014,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Unknown,Fixed,,,2019-11-01,,Vacuum not working
rcwales_2029,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Unknown,Repairable,,,2019-01-01,,Vacuum Cleaner Turning on but no suction
rcwales_2047,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Vax,Repairable,,,2019-03-01,,Red/Grey Vax Hoover Starts intermittently
rcwales_2053,Repair Cafe Wales,GBR,4,Button/switch,Vacuum,Unknown,End of life,,,2019-03-01,,Hoover Not switching on
rcwales_2101,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Vax,Fixed,,,2019-05-01,,Hoover Wont start sometimes
rcwales_2108,Repair Cafe Wales,GBR,6,Display/LED,Vacuum,Unknown,Fixed,,,2019-05-01,,Hoover Agitator Stops - flashing red lights
rcwales_2113,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Unknown,Fixed,,,2019-07-01,,vacuum cleaner poor suction
rcwales_2117,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Unknown,Fixed,,,2019-07-01,,dirt devil stopped picking up
rcwales_2120,Repair Cafe Wales,GBR,3,Brush,Vacuum,Dyson,Fixed,,,2019-09-01,,vacuum cleaner faulty brush
rcwales_2123,Repair Cafe Wales,GBR,13,Motor,Vacuum,Henry,Fixed,,,2019-09-01,,vacuum cleaner motor has slipped
rcwales_2139,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Dyson,Fixed,,,2019-09-01,,vacuum cleaner not picking up
rcwales_2211,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Dyson,Fixed,,,2019-11-01,,stick hoover works intermittently
rcwales_2234,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Unknown,End of life,,,2019-11-01,,hoover not working
rcwales_2241,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Gtech,End of life,,,2019-11-01,,vaccum cleaner not working
rcwales_2260,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Henry,End of life,,,2019-05-01,,hoover won't turn on
rcwales_228,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Unknown,Fixed,,,2017-11-01,,Hoover suction gone! Help!
rcwales_2280,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Sky atom,End of life,,,2019-06-01,,vacuum cleaner doesn’t work
rcwales_2287,Repair Cafe Wales,GBR,11,Internal damage,Vacuum,Unknown,End of life,,,2019-06-01,,GTech cog needs replacing
rcwales_2295,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Henry,End of life,,,2019-07-01,,little vacuum cleaner not running
rcwales_2306,Repair Cafe Wales,GBR,5,Cable/cord,Vacuum,Vax,Fixed,,,2019-09-01,,vacuum cleaner lead doesn't work
rcwales_2338,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Dyson,Fixed,,,2019-12-01,,vacuum cleaner not sucking well
rcwales_2341,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Dyson,Fixed,,,2019-12-01,,vacuum cleaner not sucking well
rcwales_2369,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Unknown,Unknown,,,2019-03-01,,Vacuum cleaner Cuts out
rcwales_2438,Repair Cafe Wales,GBR,16,Wheels/rollers,Vacuum,Unknown,Repairable,,,2019-09-01,,vaccum cleaner rollers won't turn
rcwales_2443,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Dyson,Fixed,,,2019-10-01,,vacuum cleaner stopped working
rcwales_2452,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Unknown,Fixed,,,2019-10-01,,vacuum cleaner u/s
rcwales_2463,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Dyson,Fixed,,,2019-12-01,,vacuum cleaner not picking up
rcwales_2491,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Unknown,End of life,,,2019-10-01,,Hoover Loose Connection
rcwales_2517,Repair Cafe Wales,GBR,3,Brush,Vacuum,Dyson,Fixed,,,2019-01-01,,Dyson hand held Brushes will not rotate
rcwales_2541,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Dyson,Fixed,,,2019-01-01,,Dyson hoover Probably fixed
rcwales_2571,Repair Cafe Wales,GBR,13,Motor,Vacuum,GTech,Fixed,,,2019-02-01,,GTech Vacuum Had to take roller out after strapped rolling cleared out hair/string. Replaced but still not turning. Possibly put back wrongly or motor dead!
rcwales_2574,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Dyson,Repairable,,,2019-02-01,,Dyson handheld Vac Will not charge
rcwales_2584,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Dyson,Repairable,,,2019-02-01,,Dyson Vacuum Doesn't keep it's charge
rcwales_2609,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Dyson,Repairable,,,2019-03-01,,Hoover Hoover not Working
rcwales_2622,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Dyson,End of life,,,2019-03-01,,Vacuum Cleaner Doesnt Charge
rcwales_2623,Repair Cafe Wales,GBR,3,Brush,Vacuum,Dyson,Fixed,,,2019-03-01,,Vacuum Brushes not working
rcwales_2636,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Henery Hoover,End of life,,,2019-03-01,,Hoover No Power
rcwales_2644,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Vax,Fixed,,,2019-04-01,,Vacuum Cleaner Doesnt Suck
rcwales_2653,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Russel Hobbs,Repairable,,,2019-04-01,,Vacuum Cleaner Doesnt Suck very well
rcwales_2675,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Dyson,Fixed,,,2019-04-01,,Vacuum Cleaner Not having Chargeor Working
rcwales_2681,Repair Cafe Wales,GBR,5,Cable/cord,Vacuum,Unknown,Fixed,,,2019-04-01,,Hoover Lead Hole
rcwales_2698,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Dyson,Repairable,,,2019-05-01,,Vacuum Cleaner Keeps cutting out
rcwales_2736,Repair Cafe Wales,GBR,14,Overheating,Vacuum,Henry Hoover,Repairable,,,2019-05-01,,Vacuum Cleaner Stopped working - over heated?
rcwales_274,Repair Cafe Wales,GBR,5,Cable/cord,Vacuum,Unknown,Fixed,,,2017-12-01,,vacuum cleaner Cable broken - needs replacing.
rcwales_2777,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Unknown,End of life,,,2019-06-01,,"Vaccuum Cleaner Broken inlet?, no power"
rcwales_2794,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Dyson,Unknown,,,2019-07-01,,vacuum cleaner catch stuck
rcwales_2800,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Morphy Richards,Fixed,,,2019-07-01,,vacuum cleaner making a funny noise
rcwales_2824,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Unknown,Fixed,,,2019-09-01,,vacuum cleaner won't start
rcwales_2826,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Miele,Unknown,,,2019-09-01,,vacuum cleaner loose wire?
rcwales_2836,Repair Cafe Wales,GBR,4,Button/switch,Vacuum,Dyson,Unknown,,,2019-09-01,,hand held vacuum trigger
rcwales_2845,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Dyson,Unknown,,,2019-09-01,,vacuum cleaner does not suck up properly
rcwales_2846,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Dyson,Repairable,,,2019-09-01,,vacuum cleaner won't switch on
rcwales_2895,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Dyson,Fixed,,,2019-10-01,,vaccum cleaner stopped working
rcwales_2919,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Dyson,End of life,,,2019-10-01,,vaccum cleaner not working
rcwales_2927,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Electrolux,End of life,,,2019-10-01,,vaccum cleaner not working
rcwales_293,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Unknown,Fixed,,,2017-12-01,,Hoover Not good suction on bottom
rcwales_2935,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Dyson,End of life,,,2019-10-01,,Dyson Absolute V6 Intermittent cut out
rcwales_2937,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Dyson,End of life,,,2019-10-01,,Dyson cleaner Not picking up well
rcwales_2944,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Dyson,Fixed,,,2019-11-01,,Hoover Poor Suction when upright
rcwales_2971,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,AEG ErgoRapido,Repairable,,,2019-11-01,,Cordless vacuum cleaner Not holding charge
rcwales_2981,Repair Cafe Wales,GBR,4,Button/switch,Vacuum,Dyson,Fixed,,,2019-11-01,,Dyson Cleaner Switch
rcwales_3004,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Dyson,Fixed,,,2019-11-01,,Dyson stick hoover Only works intermittently
rcwales_3019,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Henry,Unknown,,,2019-09-01,,hoover not working
rcwales_3036,Repair Cafe Wales,GBR,8,External damage,Vacuum,Dyson,Unknown,,,2019-11-01,,vacuum cleaner falls apart
rcwales_3071,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Unknown,Fixed,,,2019-02-01,,Vacuum Cleaner Intermittant Power
rcwales_3074,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Unknown,Repairable,,,2019-02-01,,Hoover Not working and need check in
rcwales_3095,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Unknown,End of life,,,2019-03-01,,Dyson Electric stopped
rcwales_3162,Repair Cafe Wales,GBR,13,Motor,Vacuum,Dyson,Fixed,,,2019-07-01,,vacuum cleaner motor problems
rcwales_3171,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Unknown,Repairable,,,2019-09-01,,cordless vacuum not holding charge
rcwales_3175,Repair Cafe Wales,GBR,13,Motor,Vacuum,Unknown,Unknown,,,2019-09-01,,vacuum cleaner noise in motor
rcwales_3176,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Unknown,Fixed,,,2019-09-01,,hoover 
rcwales_3180,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Dyson,End of life,,,2019-10-01,,vacuum cleaner suction not good
rcwales_3198,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Unknown,Fixed,,,2019-11-01,,vacuum cleaner not picking up
rcwales_3205,Repair Cafe Wales,GBR,16,Wheels/rollers,Vacuum,Dyson,End of life,,,2019-09-01,,vacuum cleaner roller not revolving
rcwales_3221,Repair Cafe Wales,GBR,11,Internal damage,Vacuum,Unknown,End of life,,,2019-12-01,,vax machine mechanical fault
rcwales_3265,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Henry Hoover,Fixed,,,2019-05-01,,Vacuum Cleaner Wont turn on tried changing fuse at home but no click
rcwales_3268,Repair Cafe Wales,GBR,2,Blockage,Vacuum,Dyson,End of life,,,2019-09-01,,vacuum cleaner not picking up well
rcwales_3271,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Dyson,Fixed,,,2019-09-01,,vacuum cleaner not picking up
rcwales_3275,Repair Cafe Wales,GBR,16,Wheels/rollers,Vacuum,Dyson,End of life,,,2019-09-01,,vacuum cleaner roller not working
rcwales_3282,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Dyson,End of life,,,2019-10-01,,vacuum cleaner not picking up
rcwales_3323,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Vorwark,End of life,,,2020-02-01,,vacuum cleaner no power
rcwales_3361,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Unknown,Fixed,,,2020-01-01,,hoover doesn't work
rcwales_3395,Repair Cafe Wales,GBR,3,Brush,Vacuum,Unknown,Fixed,,,2020-02-01,,vacuum cleaner brush head stopped spin
rcwales_3402,Repair Cafe Wales,GBR,3,Brush,Vacuum,Unknown,Fixed,,,2020-02-01,,vacuum cleaner brush won't turn
rcwales_3425,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Unknown,Fixed,,,2020-01-01,,vacuum 
rcwales_3441,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Unknown,End of life,,,2020-01-01,,vacuum 
rcwales_3480,Repair Cafe Wales,GBR,15,Power/battery,Vacuum,Unknown,End of life,,,2020-02-01,,Dyson won't work but motor ok
rcwales_3485,Repair Cafe Wales,GBR,25,Poor data,Vacuum,vaxair,End of life,,,2020-02-01,,vacuum not working
rcwales_3498,Repair Cafe Wales,GBR,3,Brush,Vacuum,Dyson,Fixed,,,2020-02-01,,Dyson brush not turning
rcwales_3515,Repair Cafe Wales,GBR,25,Poor data,Vacuum,Vax,Fixed,,,2020-01-01,,vacuum cleaner strange noise
